INFO    2022-12-01 19:48:08,711 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-12 16:30:39,562 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:30:42,065 [http-nio-8080-exec-9] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 16:30:42,066 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:30:44,472 [http-nio-8080-exec-10] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 16:30:44,475 [http-nio-8080-exec-10] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:30:50,212 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-12 16:30:50,212 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-12 16:30:55,126 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 16:30:55,145 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:30:57,279 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 16:30:57,281 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:31:01,106 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 16:31:01,109 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:31:05,600 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 3 odontólogos
INFO    2022-12-12 16:31:05,600 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Se encontraron 3 pacientes
INFO    2022-12-12 16:32:33,712 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 16:32:33,756 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:32:37,408 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 16:32:37,415 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:34:10,077 [http-nio-8080-exec-6] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 16:44:46,982 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 16:44:47,021 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:44:48,637 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 16:44:48,639 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:44:50,597 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 16:44:50,600 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:44:54,284 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 16:44:54,294 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:44:56,705 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 16:44:56,708 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:44:59,770 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 16:44:59,773 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:45:02,207 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 16:45:02,209 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:45:05,275 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 4 odontólogos
INFO    2022-12-12 16:45:05,276 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Se encontraron 4 odontologos
INFO    2022-12-12 16:45:12,761 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 3 odontólogos
INFO    2022-12-12 16:45:12,762 [http-nio-8080-exec-9] com.integrador.clinica.controller.PacienteController  - Se encontraron 3 pacientes
INFO    2022-12-12 16:45:30,611 [http-nio-8080-exec-5] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 16:50:08,071 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 16:50:08,108 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:50:10,193 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 16:50:10,201 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:50:12,264 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 16:50:12,270 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:50:15,115 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 16:50:15,124 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:50:16,905 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 16:50:16,908 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:50:18,889 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 16:50:18,892 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:50:39,292 [http-nio-8080-exec-2] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
ERROR   2022-12-12 16:50:44,266 [http-nio-8080-exec-8] com.integrador.clinica.controller.TurnoController  - No hay turnos para listar
ERROR   2022-12-12 16:50:44,267 [http-nio-8080-exec-8] com.integrador.clinica.exceptions.GlobalExceptions  - La lista de turnos está vacía
INFO    2022-12-12 16:51:31,531 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 16:51:31,560 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:51:34,505 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 16:51:34,507 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:51:37,669 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 16:51:37,672 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:51:41,431 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 16:51:41,464 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:51:44,223 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 16:51:44,226 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:51:46,745 [http-nio-8080-exec-6] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 16:51:46,748 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:52:11,695 [http-nio-8080-exec-2] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 16:58:19,488 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-12 16:58:19,542 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:58:53,092 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Alejandra
INFO    2022-12-12 16:58:53,095 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 16:58:58,300 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-12 16:58:58,301 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-12 16:59:17,799 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Vedoya
INFO    2022-12-12 16:59:17,823 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 16:59:22,330 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 16:59:22,331 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 16:59:38,400 [http-nio-8080-exec-9] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 17:04:14,525 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 17:04:14,562 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:04:16,435 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 17:04:16,442 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:04:18,683 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 17:04:18,687 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:04:22,945 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 17:04:22,962 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:04:24,965 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 17:04:24,967 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:04:28,089 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 17:04:28,093 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:04:51,496 [http-nio-8080-exec-2] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 17:07:00,732 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-12 17:07:00,732 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-12 17:18:08,471 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 17:18:08,524 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:18:09,814 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 17:18:09,817 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:18:11,382 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 17:18:11,384 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:18:16,421 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-12 17:18:16,421 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-12 17:18:19,973 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 17:18:19,995 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:18:21,867 [http-nio-8080-exec-6] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 17:18:21,870 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:18:24,212 [http-nio-8080-exec-7] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 17:18:24,216 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:18:26,817 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 3 odontólogos
INFO    2022-12-12 17:18:26,818 [http-nio-8080-exec-8] com.integrador.clinica.controller.PacienteController  - Se encontraron 3 pacientes
INFO    2022-12-12 17:19:02,291 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 17:19:55,676 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 17:32:01,619 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 17:32:01,662 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:32:05,123 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 17:32:05,123 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 17:32:07,591 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 17:32:07,594 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:32:10,523 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 17:32:10,527 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:32:13,719 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 17:32:13,731 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:32:15,486 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 17:32:15,488 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:32:17,546 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 17:32:17,549 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:32:19,562 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-12 17:32:19,562 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
ERROR   2022-12-12 17:37:15,262 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - No hay odontólogos para listar
ERROR   2022-12-12 17:37:15,264 [http-nio-8080-exec-1] com.integrador.clinica.exceptions.GlobalExceptions  - La lista de odontólogos está vacía
INFO    2022-12-12 17:37:17,895 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 17:37:17,917 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:37:19,692 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 17:37:19,694 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:37:22,224 [http-nio-8080-exec-4] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 17:37:22,240 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:37:23,875 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 17:37:23,880 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:37:25,899 [http-nio-8080-exec-6] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 17:37:25,902 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:37:51,517 [http-nio-8080-exec-1] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 17:51:27,247 [http-nio-8080-exec-1] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 17:51:27,344 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:51:30,321 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 17:51:30,327 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:51:31,972 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 17:51:31,978 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:51:35,058 [http-nio-8080-exec-4] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
ERROR   2022-12-12 17:51:37,231 [http-nio-8080-exec-5] com.integrador.clinica.controller.TurnoController  - No se puede crear un turno sin fecha y hora
ERROR   2022-12-12 17:51:42,815 [http-nio-8080-exec-6] com.integrador.clinica.controller.TurnoController  - No se puede crear un turno sin fecha y hora
INFO    2022-12-12 17:51:46,140 [http-nio-8080-exec-7] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 17:51:46,145 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:51:49,800 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 17:51:49,822 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:51:51,755 [http-nio-8080-exec-9] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 17:51:51,763 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:51:53,567 [http-nio-8080-exec-10] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 17:51:53,570 [http-nio-8080-exec-10] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:51:57,492 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-12 17:51:57,493 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-12 17:52:01,926 [http-nio-8080-exec-2] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 17:52:13,348 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 4 odontólogos
INFO    2022-12-12 17:52:13,350 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Se encontraron 4 pacientes
INFO    2022-12-12 17:53:31,067 [http-nio-8080-exec-5] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 17:54:54,430 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 17:54:54,437 [http-nio-8080-exec-6] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:54:57,951 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 4 odontólogos
INFO    2022-12-12 17:54:57,951 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - Se encontraron 4 odontologos
INFO    2022-12-12 17:58:03,071 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Pedro Picapiedra
INFO    2022-12-12 17:58:03,141 [http-nio-8080-exec-1] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:58:05,296 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-12 17:58:05,303 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:58:07,658 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-12 17:58:07,665 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 17:58:10,762 [http-nio-8080-exec-8] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pedro Picapiedra
INFO    2022-12-12 17:58:10,800 [http-nio-8080-exec-8] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:58:12,748 [http-nio-8080-exec-9] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Pablo Marmol
INFO    2022-12-12 17:58:12,757 [http-nio-8080-exec-9] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:58:15,039 [http-nio-8080-exec-2] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Vilma Picapiedra
INFO    2022-12-12 17:58:15,044 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 17:58:39,735 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-12 17:58:39,736 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-12 17:59:35,084 [http-nio-8080-exec-6] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 17:59:42,787 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
ERROR   2022-12-12 17:59:42,795 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - No se puede crear un turno sin un paciente y un odontologo
INFO    2022-12-12 17:59:42,795 [http-nio-8080-exec-7] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 18:00:29,806 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 18:00:29,816 [http-nio-8080-exec-3] com.integrador.clinica.controller.TurnoController  - Turno creado
INFO    2022-12-12 18:01:06,014 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 3 odontólogos
INFO    2022-12-12 18:01:06,014 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - Se encontraron 3 odontologos
INFO    2022-12-12 18:01:14,971 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 3 odontólogos
INFO    2022-12-12 18:01:14,972 [http-nio-8080-exec-5] com.integrador.clinica.controller.PacienteController  - Se encontraron 3 pacientes
INFO    2022-12-12 18:05:56,034 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Vedoya
INFO    2022-12-12 18:05:56,182 [http-nio-8080-exec-4] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 18:06:02,912 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Maria Alejandra
INFO    2022-12-12 18:06:02,919 [http-nio-8080-exec-2] com.integrador.clinica.service.Impl.OdontologoService  - Odontólogo creado
INFO    2022-12-12 18:06:08,630 [http-nio-8080-exec-5] com.integrador.clinica.service.Impl.OdontologoService  - La lista de odontólogos tiene 2 odontólogos
INFO    2022-12-12 18:06:08,631 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se encontraron 2 odontologos
INFO    2022-12-12 18:06:26,496 [http-nio-8080-exec-7] com.integrador.clinica.controller.PacienteController  - Creando Paciente: Maria Vedoya
INFO    2022-12-12 18:06:26,604 [http-nio-8080-exec-7] com.integrador.clinica.service.Impl.PacienteService  - Paciente creado
INFO    2022-12-12 18:06:31,846 [http-nio-8080-exec-3] com.integrador.clinica.service.Impl.PacienteService  - La lista de pacientes tiene 1 odontólogos
INFO    2022-12-12 18:06:31,847 [http-nio-8080-exec-3] com.integrador.clinica.controller.PacienteController  - Se encontraron 1 pacientes
INFO    2022-12-12 18:06:53,252 [http-nio-8080-exec-9] com.integrador.clinica.controller.TurnoController  - Creando turno con el id null
INFO    2022-12-12 18:06:53,301 [http-nio-8080-exec-9] com.integrador.clinica.controller.TurnoController  - Turno creado
